seed,ep,reward
0,383,90.0
0,384,10.0
0,385,40.0
0,386,20.0
0,387,100.0
0,388,60.0
0,389,20.0
0,390,20.0
0,391,10.0
0,392,90.0
0,393,20.0
0,394,-30.0
0,395,40.0
0,396,70.0
0,397,10.0
0,398,40.0
0,399,-10.0
0,400,20.0
0,401,0.0
0,402,50.0
0,403,60.0
0,404,-20.0
0,405,80.0
0,406,40.0
0,407,40.0
0,408,10.0
0,409,80.0
0,410,-10.0
0,411,50.0
0,412,40.0
0,413,50.0
0,414,130.0
0,415,70.0
0,416,10.0
0,417,20.0
0,418,50.0
0,419,-20.0
0,420,40.0
0,421,0.0
0,422,50.0
0,423,50.0
0,424,40.0
0,425,-10.0
0,426,30.0
0,427,40.0
0,428,-10.0
0,429,0.0
0,430,40.0
0,431,20.0
0,432,30.0
0,433,20.0
0,434,30.0
0,435,20.0
0,436,20.0
0,437,40.0
0,438,20.0
0,439,30.0
0,440,20.0
0,441,10.0
0,442,70.0
0,443,10.0
0,444,40.0
0,445,60.0
0,446,30.0
0,447,30.0
0,448,-10.0
0,449,10.0
0,450,20.0
0,451,70.0
0,452,70.0
0,453,40.0
0,454,0.0
0,455,50.0
0,456,0.0
0,457,20.0
0,458,70.0
0,459,40.0
0,460,0.0
0,461,0.0
0,462,40.0
0,463,20.0
0,464,20.0
0,465,60.0
0,466,50.0
0,467,30.0
0,468,10.0
0,469,30.0
0,470,100.0
0,471,40.0
0,472,50.0
0,473,-10.0
0,474,50.0
0,475,50.0
0,476,90.0
0,477,40.0
0,478,10.0
0,479,-20.0
0,480,20.0
0,481,10.0
0,482,20.0
0,483,100.0
0,484,30.0
0,485,30.0
0,486,40.0
0,487,60.0
0,488,80.0
0,489,10.0
0,490,0.0
0,491,30.0
0,492,40.0
0,493,50.0
0,494,60.0
0,495,10.0
0,496,10.0
0,497,20.0
0,498,20.0
0,499,50.0
0,500,0.0
0,501,0.0
0,502,80.0
0,503,30.0
0,504,50.0
0,505,80.0
0,506,90.0
0,507,30.0
0,508,20.0
0,509,40.0
0,510,10.0
0,511,40.0
0,512,-10.0
0,513,-30.0
0,514,30.0
0,515,30.0
0,516,10.0
0,517,30.0
0,518,50.0
0,519,80.0
0,520,50.0
0,521,-20.0
0,522,20.0
0,523,70.0
0,524,10.0
0,525,-20.0
0,526,30.0
0,527,-20.0
0,528,50.0
0,529,90.0
0,530,30.0
0,531,-20.0
0,532,30.0
0,533,-10.0
0,534,10.0
0,535,60.0
0,536,-10.0
0,537,40.0
0,538,50.0
0,539,0.0
0,540,-10.0
0,541,40.0
0,542,40.0
0,543,10.0
0,544,0.0
0,545,20.0
0,546,30.0
0,547,-10.0
0,548,20.0
0,549,20.0
0,550,30.0
0,551,20.0
0,552,0.0
0,553,40.0
0,554,50.0
0,555,20.0
0,556,20.0
0,557,30.0
0,558,40.0
0,559,20.0
0,560,20.0
0,561,20.0
0,562,50.0
0,563,70.0
0,564,10.0
0,565,50.0
0,566,20.0
0,567,20.0
0,568,50.0
0,569,-20.0
0,570,30.0
0,571,50.0
0,572,0.0
0,573,10.0
0,574,0.0
0,575,-10.0
0,576,0.0
0,577,10.0
0,578,-10.0
0,579,-10.0
0,580,20.0
0,581,130.0
0,582,-10.0
0,583,0.0
0,584,20.0
0,585,0.0
0,586,10.0
0,587,30.0
0,588,30.0
0,589,20.0
0,590,20.0
0,591,-20.0
0,592,20.0
0,593,50.0
0,594,70.0
0,595,0.0
0,596,80.0
0,597,50.0
0,598,60.0
0,599,-10.0
0,600,-10.0
0,601,0.0
0,602,-10.0
0,603,50.0
0,604,50.0
0,605,60.0
0,606,50.0
0,607,-10.0
0,608,-10.0
0,609,70.0
0,610,120.0
0,611,40.0
0,612,40.0
0,613,30.0
0,614,10.0
0,615,60.0
0,616,50.0
0,617,-10.0
0,618,30.0
0,619,40.0
0,620,40.0
0,621,60.0
0,622,10.0
0,623,40.0
0,624,80.0
0,625,50.0
0,626,-40.0
0,627,10.0
0,628,40.0
0,629,60.0
0,630,20.0
0,631,20.0
0,632,10.0
0,633,20.0
0,634,0.0
0,635,-30.0
0,636,70.0
0,637,0.0
0,638,30.0
0,639,10.0
0,640,10.0
0,641,-20.0
0,642,30.0
0,643,80.0
0,644,30.0
0,645,70.0
0,646,0.0
0,647,30.0
0,648,20.0
0,649,-30.0
0,650,30.0
0,651,-10.0
0,652,0.0
0,653,90.0
0,654,30.0
0,655,-20.0
0,656,10.0
0,657,30.0
0,658,0.0
0,659,0.0
0,660,20.0
0,661,40.0
0,662,20.0
0,663,70.0
0,664,60.0
0,665,-20.0
0,666,40.0
0,667,70.0
0,668,30.0
0,669,60.0
0,670,80.0
0,671,50.0
0,672,10.0
0,673,40.0
0,674,90.0
0,675,-20.0
0,676,0.0
0,677,40.0
0,678,80.0
0,679,30.0
0,680,60.0
0,681,60.0
0,682,40.0
0,683,30.0
0,684,40.0
0,685,70.0
0,686,50.0
0,687,20.0
0,688,60.0
0,689,80.0
0,690,10.0
0,691,20.0
0,692,30.0
0,693,10.0
0,694,70.0
0,695,-30.0
0,696,0.0
0,697,70.0
0,698,50.0
0,699,20.0
0,700,40.0
0,701,120.0
0,702,0.0
0,703,10.0
0,704,10.0
0,705,20.0
0,706,70.0
0,707,40.0
0,708,60.0
0,709,40.0
0,710,40.0
0,711,40.0
0,712,100.0
0,713,0.0
0,714,0.0
0,715,30.0
0,716,110.0
0,717,40.0
0,718,10.0
0,719,80.0
0,720,70.0
0,721,10.0
0,722,40.0
0,723,90.0
0,724,70.0
0,725,70.0
0,726,30.0
0,727,20.0
0,728,-20.0
0,729,40.0
0,730,30.0
0,731,10.0
0,732,-10.0
0,733,30.0
0,734,60.0
0,735,60.0
0,736,40.0
0,737,10.0
0,738,-30.0
0,739,10.0
0,740,40.0
0,741,50.0
0,742,30.0
0,743,30.0
0,744,10.0
0,745,60.0
0,746,-10.0
0,747,0.0
0,748,-10.0
0,749,20.0
0,750,40.0
0,751,40.0
0,752,10.0
0,753,50.0
0,754,40.0
0,755,-20.0
0,756,-10.0
0,757,30.0
0,758,30.0
0,759,30.0
0,760,-10.0
0,761,40.0
0,762,40.0
0,763,90.0
0,764,-20.0
0,765,10.0
0,766,-30.0
0,767,30.0
0,768,90.0
0,769,30.0
0,770,30.0
0,771,10.0
0,772,70.0
0,773,20.0
0,774,70.0
0,775,80.0
0,776,80.0
0,777,10.0
0,778,70.0
0,779,50.0
0,780,10.0
0,781,70.0
0,782,10.0
0,783,10.0
0,784,90.0
0,785,90.0
0,786,90.0
0,787,50.0
0,788,-10.0
0,789,30.0
0,790,10.0
0,791,40.0
0,792,50.0
0,793,20.0
0,794,40.0
0,795,70.0
0,796,50.0
0,797,0.0
0,798,20.0
0,799,70.0
0,800,50.0
0,801,10.0
0,802,80.0
0,803,30.0
0,804,10.0
0,805,10.0
0,806,40.0
0,807,30.0
0,808,10.0
0,809,50.0
0,810,-10.0
0,811,20.0
0,812,60.0
0,813,30.0
0,814,50.0
0,815,100.0
0,816,60.0
0,817,0.0
0,818,0.0
0,819,30.0
0,820,30.0
0,821,100.0
0,822,0.0
0,823,10.0
0,824,10.0
0,825,10.0
0,826,60.0
0,827,60.0
0,828,30.0
0,829,10.0
0,830,-20.0
0,831,30.0
0,832,20.0
0,833,30.0
0,834,90.0
0,835,0.0
0,836,-10.0
0,837,10.0
0,838,20.0
0,839,30.0
0,840,10.0
0,841,-10.0
0,842,0.0
0,843,10.0
0,844,20.0
0,845,20.0
0,846,40.0
0,847,20.0
0,848,40.0
0,849,0.0
0,850,60.0
0,851,90.0
0,852,0.0
0,853,50.0
0,854,30.0
0,855,20.0
0,856,20.0
0,857,0.0
0,858,30.0
0,859,20.0
0,860,-10.0
0,861,0.0
0,862,50.0
0,863,60.0
0,864,80.0
0,865,40.0
0,866,40.0
0,867,20.0
0,868,30.0
0,869,-20.0
0,870,30.0
0,871,30.0
0,872,0.0
0,873,20.0
0,874,40.0
0,875,60.0
0,876,40.0
0,877,40.0
0,878,40.0
0,879,80.0
0,880,40.0
0,881,0.0
0,882,60.0
0,883,-10.0
0,884,30.0
0,885,20.0
0,886,20.0
0,887,70.0
0,888,20.0
0,889,40.0
0,890,60.0
0,891,30.0
0,892,-10.0
0,893,0.0
0,894,0.0
0,895,50.0
0,896,-10.0
0,897,-10.0
0,898,80.0
0,899,90.0
0,900,60.0
0,901,30.0
0,902,50.0
0,903,-20.0
0,904,20.0
0,905,20.0
0,906,60.0
0,907,30.0
0,908,-20.0
0,909,-30.0
0,910,-30.0
0,911,20.0
0,912,10.0
0,913,100.0
0,914,-10.0
0,915,50.0
0,916,10.0
0,917,10.0
0,918,40.0
0,919,10.0
0,920,50.0
0,921,-20.0
0,922,30.0
0,923,50.0
0,924,-10.0
0,925,0.0
0,926,70.0
0,927,20.0
0,928,0.0
0,929,100.0
0,930,10.0
0,931,10.0
0,932,40.0
0,933,0.0
0,934,20.0
0,935,-20.0
0,936,20.0
0,937,60.0
0,938,60.0
0,939,10.0
0,940,50.0
0,941,110.0
0,942,40.0
0,943,20.0
0,944,100.0
0,945,80.0
0,946,-10.0
0,947,30.0
0,948,-20.0
0,949,0.0
0,950,70.0
0,951,70.0
0,952,50.0
0,953,70.0
0,954,30.0
0,955,0.0
0,956,0.0
0,957,50.0
0,958,50.0
0,959,60.0
0,960,70.0
0,961,40.0
0,962,60.0
0,963,50.0
0,964,50.0
0,965,50.0
0,966,10.0
0,967,60.0
0,968,40.0
0,969,50.0
0,970,30.0
0,971,30.0
0,972,10.0
0,973,10.0
0,974,0.0
0,975,40.0
0,976,-20.0
0,977,70.0
0,978,40.0
0,979,20.0
0,980,30.0
0,981,-20.0
0,982,40.0
0,983,-40.0
0,984,0.0
0,985,-30.0
0,986,30.0
0,987,70.0
0,988,20.0
0,989,20.0
0,990,-10.0
0,991,30.0
0,992,30.0
0,993,10.0
0,994,70.0
0,995,10.0
0,996,170.0
0,997,10.0
0,998,70.0
0,999,70.0
0,1000,110.0
0,1001,40.0
0,1002,10.0
0,1003,100.0
0,1004,10.0
0,1005,50.0
0,1006,120.0
0,1007,-30.0
0,1008,-10.0
0,1009,10.0
0,1010,100.0
0,1011,80.0
0,1012,70.0
0,1013,20.0
0,1014,70.0
0,1015,30.0
0,1016,40.0
0,1017,60.0
0,1018,110.0
0,1019,80.0
0,1020,0.0
0,1021,60.0
0,1022,70.0
0,1023,-20.0
0,1024,-10.0
0,1025,60.0
0,1026,70.0
0,1027,-10.0
0,1028,-20.0
0,1029,10.0
0,1030,30.0
0,1031,50.0
0,1032,60.0
0,1033,-10.0
0,1034,-10.0
0,1035,-30.0
0,1036,-20.0
0,1037,40.0
0,1038,110.0
0,1039,30.0
0,1040,10.0
0,1041,20.0
0,1042,0.0
0,1043,0.0
0,1044,20.0
0,1045,-40.0
0,1046,20.0
0,1047,80.0
0,1048,10.0
0,1049,80.0
0,1050,120.0
0,1051,90.0
0,1052,90.0
0,1053,10.0
0,1054,40.0
0,1055,0.0
0,1056,50.0
0,1057,40.0
0,1058,-20.0
0,1059,-10.0
0,1060,-20.0
0,1061,90.0
0,1062,90.0
0,1063,40.0
0,1064,40.0
0,1065,40.0
0,1066,30.0
0,1067,10.0
0,1068,80.0
0,1069,40.0
0,1070,80.0
0,1071,70.0
0,1072,60.0
0,1073,30.0
0,1074,80.0
0,1075,90.0
0,1076,70.0
0,1077,30.0
0,1078,80.0
0,1079,20.0
0,1080,40.0
0,1081,30.0
0,1082,10.0
0,1083,90.0
0,1084,10.0
0,1085,70.0
0,1086,-30.0
0,1087,0.0
0,1088,0.0
0,1089,20.0
0,1090,10.0
0,1091,10.0
0,1092,-10.0
0,1093,70.0
0,1094,60.0
0,1095,0.0
0,1096,10.0
0,1097,-10.0
0,1098,90.0
0,1099,90.0
0,1100,0.0
0,1101,40.0
0,1102,50.0
0,1103,10.0
0,1104,20.0
0,1105,0.0
0,1106,-10.0
0,1107,20.0
0,1108,-10.0
0,1109,-10.0
0,1110,40.0
0,1111,50.0
0,1112,30.0
0,1113,10.0
0,1114,40.0
0,1115,30.0
0,1116,110.0
0,1117,80.0
0,1118,60.0
0,1119,30.0
0,1120,30.0
0,1121,20.0
0,1122,-10.0
0,1123,0.0
0,1124,10.0
0,1125,0.0
0,1126,10.0
0,1127,30.0
0,1128,50.0
0,1129,0.0
0,1130,100.0
0,1131,80.0
0,1132,60.0
0,1133,-40.0
0,1134,-30.0
0,1135,60.0
0,1136,-10.0
0,1137,30.0
0,1138,30.0
0,1139,50.0
0,1140,10.0
0,1141,40.0
0,1142,50.0
0,1143,-30.0
0,1144,50.0
0,1145,50.0
0,1146,40.0
0,1147,60.0
0,1148,30.0
0,1149,20.0
0,1150,-10.0
0,1151,40.0
0,1152,50.0
0,1153,40.0
0,1154,60.0
0,1155,60.0
0,1156,-40.0
0,1157,50.0
0,1158,90.0
0,1159,-30.0
0,1160,50.0
0,1161,0.0
0,1162,10.0
0,1163,10.0
0,1164,30.0
0,1165,110.0
0,1166,90.0
0,1167,90.0
0,1168,20.0
0,1169,40.0
0,1170,0.0
0,1171,50.0
0,1172,40.0
0,1173,60.0
0,1174,50.0
0,1175,90.0
0,1176,20.0
0,1177,90.0
0,1178,40.0
0,1179,0.0
0,1180,20.0
0,1181,70.0
0,1182,0.0
0,1183,80.0
0,1184,60.0
0,1185,90.0
0,1186,30.0
0,1187,0.0
0,1188,50.0
0,1189,-10.0
0,1190,90.0
0,1191,30.0
0,1192,10.0
0,1193,60.0
0,1194,30.0
0,1195,50.0
0,1196,40.0
0,1197,10.0
0,1198,70.0
0,1199,40.0
0,1200,70.0
0,1201,40.0
0,1202,110.0
0,1203,-10.0
0,1204,0.0
0,1205,-30.0
0,1206,0.0
0,1207,60.0
0,1208,30.0
0,1209,70.0
0,1210,0.0
0,1211,10.0
0,1212,70.0
0,1213,10.0
0,1214,10.0
0,1215,0.0
0,1216,20.0
0,1217,30.0
0,1218,20.0
0,1219,70.0
0,1220,-20.0
0,1221,40.0
0,1222,0.0
0,1223,-10.0
0,1224,100.0
0,1225,50.0
0,1226,30.0
0,1227,50.0
0,1228,60.0
0,1229,50.0
0,1230,40.0
0,1231,30.0
0,1232,70.0
0,1233,0.0
0,1234,0.0
0,1235,60.0
0,1236,20.0
0,1237,0.0
0,1238,100.0
0,1239,40.0
0,1240,50.0
0,1241,10.0
0,1242,0.0
0,1243,20.0
0,1244,20.0
0,1245,30.0
0,1246,20.0
0,1247,110.0
0,1248,70.0
0,1249,90.0
0,1250,10.0
0,1251,30.0
0,1252,90.0
0,1253,-10.0
0,1254,0.0
0,1255,70.0
0,1256,30.0
0,1257,-30.0
0,1258,70.0
0,1259,40.0
0,1260,30.0
0,1261,-10.0
0,1262,30.0
0,1263,90.0
0,1264,0.0
0,1265,-10.0
0,1266,60.0
0,1267,-10.0
0,1268,60.0
0,1269,-30.0
0,1270,30.0
0,1271,50.0
0,1272,40.0
0,1273,30.0
0,1274,-30.0
0,1275,50.0
0,1276,10.0
0,1277,40.0
0,1278,60.0
0,1279,60.0
0,1280,30.0
0,1281,60.0
0,1282,10.0
0,1283,60.0
0,1284,80.0
0,1285,30.0
0,1286,50.0
0,1287,0.0
0,1288,50.0
0,1289,10.0
0,1290,60.0
0,1291,30.0
0,1292,0.0
0,1293,30.0
0,1294,30.0
0,1295,-10.0
0,1296,70.0
0,1297,-30.0
0,1298,-30.0
0,1299,0.0
0,1300,80.0
0,1301,20.0
0,1302,60.0
0,1303,0.0
0,1304,110.0
0,1305,20.0
0,1306,-10.0
0,1307,60.0
0,1308,10.0
0,1309,30.0
0,1310,20.0
0,1311,10.0
0,1312,20.0
0,1313,70.0
0,1314,10.0
0,1315,40.0
0,1316,80.0
0,1317,-10.0
0,1318,10.0
0,1319,40.0
0,1320,30.0
0,1321,60.0
0,1322,80.0
0,1323,40.0
0,1324,50.0
0,1325,110.0
0,1326,20.0
0,1327,-20.0
0,1328,60.0
0,1329,10.0
0,1330,60.0
0,1331,60.0
0,1332,90.0
0,1333,0.0
0,1334,10.0
0,1335,0.0
0,1336,70.0
0,1337,20.0
0,1338,0.0
0,1339,100.0
0,1340,30.0
0,1341,50.0
0,1342,0.0
0,1343,10.0
0,1344,140.0
0,1345,60.0
0,1346,0.0
0,1347,70.0
0,1348,10.0
0,1349,50.0
0,1350,40.0
0,1351,40.0
0,1352,70.0
0,1353,30.0
0,1354,0.0
0,1355,10.0
0,1356,20.0
0,1357,40.0
0,1358,10.0
0,1359,20.0
0,1360,50.0
0,1361,50.0
0,1362,80.0
0,1363,60.0
0,1364,80.0
0,1365,0.0
0,1366,50.0
0,1367,20.0
0,1368,10.0
0,1369,20.0
0,1370,20.0
0,1371,30.0
0,1372,40.0
0,1373,50.0
0,1374,-30.0
0,1375,40.0
0,1376,110.0
0,1377,50.0
0,1378,20.0
0,1379,80.0
0,1380,40.0
0,1381,130.0
0,1382,70.0
0,1383,60.0
0,1384,120.0
0,1385,10.0
0,1386,10.0
0,1387,30.0
0,1388,40.0
0,1389,10.0
0,1390,10.0
0,1391,10.0
0,1392,80.0
0,1393,0.0
0,1394,70.0
0,1395,-10.0
0,1396,-20.0
0,1397,10.0
0,1398,0.0
